latitude,longitude,length_of_encounter_seconds
37.9747222,-87.5558333,300
40.6027778,-86.8672222,120
33.9830556,-118.0958333,180
36.778261,-119.417932,7200
39.3488889,-110.8508333,60
40.5852778,-105.0838889,600
38.7422222,-108.0683333,259200
55.833333,-3.083333,240
42.192765,24.333566,600
40.9113889,-73.7827778,2
38.6125,-90.3244444,40
41.00527,28.97696,40
39.9777778,-105.1313889,30
32.5175,-96.8041667,300
41.4958333,-87.8486111,300
40.5991667,-77.5716667,20
45.5,-73.583333,3600
41.5619444,-73.6030556,10
38.005,-121.8047222,240
42.3266667,-122.8744444,240
38.8338889,-104.8208333,300
44.0466667,-86.1786111,3600
36.0725,-79.7922222,180
42.586888,-82.919551,900
42.6827778,-89.0186111,60
42.3636111,-87.8447222,300
40.6261111,-76.1238889,180
20.8569444,-156.3130556,3
34.1975,-119.1761111,300
40.1052778,-85.6802778,240
51.51323,-0.08849,2
43.0494444,-88.0075,300
42.575837,-82.594307,300
40.4405556,-79.9961111,120
40.7608333,-111.8902778,600
40.7425,-84.1052778,120
37.690211,-119.198196,20
40.2338889,-111.6577778,120
44.6744444,-93.3788889,900
29.4238889,-98.4933333,20
42.0969444,-79.2355556,120
36.0988889,-78.3013889,5
33.0766667,-111.7386111,432000
33.7397222,-116.4119444,25200
35.0844444,-106.6505556,300
28.0833333,-80.6083333,60
41.6638889,-83.5552778,2700
40.1238889,-86.0133333,60
49.25,-123.133333,30
44.916862,-68.845746,2
35.117919,-116.23546,300
44.2022222,-88.4463889,3600
42.2411111,-83.6130556,180
43.95,-78.3,300
43.058685,-74.196521,300
41.8238889,-71.4133333,1800
29.7630556,-95.3630556,2400
27.3361111,-82.5308333,300
38.5816667,-121.4933333,180
43.627479,-89.770958,120
-34.88422,150.600357,989
38.4105556,-76.4555556,32400
42.1130556,-96.3561111,60
42.3583333,-71.0602778,30
47.2530556,-122.4430556,120
37.6391667,-120.9958333,10
41.2230556,-111.9730556,120
38.2494444,-122.0388889,2
33.94,-118.1316667,3600
43.544805,-80.248167,20
32.3475,-97.3863889,360
43.8205556,-69.8152778,900
47.6063889,-122.3308333,2700
35.2225,-97.4391667,420
39.5297222,-119.8127778,180
31.4636111,-100.4366667,30
54.945,-1.6175,30
37.4716667,-121.1286111,300
27.9472222,-82.4586111,30
39.0997222,-94.5783333,300
34.7463889,-92.2894444,300
40.1075,-83.2675,10
41.6055556,-74.1844444,900
42.7883333,-71.2013889,10
42.2791667,-71.4166667,120
27.8825,-98.6175,300
42.5944444,-71.725,10
34.3769444,-82.6958333,120
56.2,-3.183333,90
32.2216667,-110.9258333,1200
40.3275,-80.5961111,10
34.1952778,-79.7627778,600
43.4194444,-83.9508333,600
47.1855556,-122.2916667,180
41.0352778,-111.9377778,10
55.833333,-4.5,300
38.5816667,-121.4933333,120
33.8536111,-118.1330556,420
-35.27603,149.13435,60
-36.84846,174.763332,30
37.5275,-122.5122222,600
41.8786111,-71.3830556,600
39.4961111,-88.1761111,120
17.385044,78.486671,15
42.8863889,-78.8786111,60
31.7586111,-106.4863889,10
41.123876,-8.611785,3600
43.583333,21.316667,120
37.6922222,-97.3372222,8
35.114615,-75.98101,14400
42.8863889,-78.8786111,60
30.3319444,-81.6558333,1800
42.2711111,-89.0938889,120
44.65,-63.6,1200
33.6305556,-112.3325,25
-35.706581,150.175415,5
51.514125,-0.093689,1800
39.6030556,-74.3405556,300
45.4983333,-122.4302778,1800
45.4983333,-122.4302778,420
45.4983333,-122.4302778,420
44.460541,-72.013304,900
45.4983333,-122.4302778,420
45.4983333,-122.4302778,420
53.4,-3.033333,20
34.8986111,-117.0219444,240
30.2669444,-97.7427778,30
52.552888,-2.02208,5
33.4483333,-112.0733333,1800
47.6063889,-122.3308333,900
37.7272222,-89.2166667,15
42.4419444,-75.5980556,30
32.3122222,-106.7777778,25200
6.573475,3.322563,600
34.5794444,-118.1155556,60
43.0972222,-89.5041667,90
41.1669444,-73.2052778,1200
37.5586111,-122.27,240
41.4138889,-73.3038889,300
41.8763889,-86.5497222,10
42.2011111,-85.58,3600
41.5033333,-74.0108333,5
39.1619444,-84.4569444,120
38.907231,-77.036464,180
33.4483333,-112.0733333,12
39.8494444,-75.3561111,60
30.3305556,-86.165,600
29.7630556,-95.3630556,1500
41.0127778,-81.6052778,15
41.7955556,-86.0808333,300
47.7661111,-116.7855556,180
53.467175,-2.665882,300
53.716667,-0.333333,120
33.4483333,-112.0733333,2700
33.4147222,-111.9086111,2700
33.4222222,-111.8219444,2700
33.4147222,-111.9086111,1200
47.6063889,-122.3308333,1200
26.9294444,-82.0455556,70
31.3111111,-92.445,3120
41.8177778,-88.1733333,240
47.747373,-121.127268,300
39.9508333,-86.2619444,120
42.733883,25.48583,300
51.916667,-0.216667,600
27.7705556,-82.6794444,600
41.0997222,-80.6497222,60
41.5244444,-90.5155556,90
42.9097222,-85.7630556,180
41.2586111,-95.9375,20
33.93911,67.709953,10
34.8072222,-82.8208333,20
48.0152778,-122.0625,1
32.9480556,-96.7294444,60
33.7358333,-118.2913889,600
48.9461111,-119.0502778,1200
39.7391667,-104.9841667,120
41.3977778,-79.8316667,37800
39.485,-80.1427778,300
47.531605,21.627312,300
39.4586111,-82.2319444,120
28.565,-81.5863889,1200
42.5377778,-83.2330556,25
40.0638889,-80.7211111,300
43.856259,18.413076,600
48.1958333,-114.3119444,120
37.8769444,-89.1144444,10
37.8772222,-122.1786111,120
40.7141667,-74.0063889,15
48.9391667,-119.4344444,15
40.183333,44.516667,420
39.768403,-86.158068,900
37.2622222,-119.7,300
47.6091667,-114.6677778,3
44.9238889,-92.9591667,2100
41.6005556,-93.6088889,60
38.071829,-77.321419,180
43.0177778,-72.3216667,300
33.6888889,-78.8869444,120
39.4141667,-77.4108333,5
32.7152778,-117.1563889,180
35.7913889,-78.7813889,10
34.7302778,-86.5861111,30
34.5519444,-77.9263889,5
33.9163889,-78.1613889,1800
41.1575,-81.2422222,300
38.8338889,-104.8208333,3
44.8755556,-91.9191667,300
33.6888889,-78.8869444,15
40.115,-111.6541667,600
41.512222,-72.903611,30
32.7091667,-96.0080556,120
42.509167,-76.393804,1200
38.9172222,-97.2136111,1800
34.9180556,-88.0641667,300
43.9552778,-86.4525,30
33.66,-84.4102778,180
41.492537,-99.901813,1200
36.850769,-76.285873,600
35.8880556,-106.3063889,3600
18.864641,-96.892883,60
36.760693,-121.765735,1800
30.5180556,-82.9483333,300
41.4994444,-81.6955556,300
35.9911111,-106.08,300
39.5138889,-121.5552778,60
32.6152778,-93.2866667,10
47.006174,-65.42088,20
32.624539,-115.452262,60
32.7713889,-89.1166667,600
40.4405556,-79.9961111,1500
49.833333,-99.95,1800
35.46756,-97.516428,300
43.0141667,-88.4725,10
55.889082,-3.569419,120
36.884735,-76.299024,10
36.7477778,-119.7713889,300
29.7630556,-95.3630556,180
42.6763889,-76.8233333,600
39.8016667,-89.6436111,600
37.9158333,-122.3105556,300
41.6638889,-83.5552778,60
38.393797,-78.129907,15
39.9522222,-75.1641667,2
34.157229,-117.923952,60
38.738308,-93.573028,600
47.5216667,-95.3980556,7200
39.1619444,-84.4569444,120
38.0194444,-122.1330556,1800
36.1033333,-84.1319444,360
38.8119444,-94.5316667,600
35.1494444,-90.0488889,900
31.7586111,-106.4863889,7
51.514125,-0.093689,600
43.3094444,-73.6444444,240
32.8138889,-96.9486111,300
32.814018,-96.948894,1800
35.79,-78.2041667,3600
37.775,-122.4183333,120
40.7141667,-74.0063889,10
31.9036111,-94.395,5400
40.925,-98.3416667,180
37.824151,-88.03204,900
41.2783333,-73.0261111,3600
40.2841667,-84.1555556,300
40.2016667,-98.0675,600
47.6063889,-122.3308333,5
46.6022222,-120.5047222,900
34.5794444,-118.1155556,300
38.5816667,-121.4933333,300
39.865348,-75.568425,5
40.058324,-74.405661,240
46.216667,-63.483333,2
29.072967,-110.955919,7200
42.1866667,-86.2605556,300
44.4591667,-69.6780556,7200
47.644539,-122.69487,1200
38.3644444,-98.7644444,120
40.7608333,-111.8902778,300
40.4533333,-111.7772222,2700
46.8,-67.716667,15
36.7472222,-95.9805556,120
40.8616667,-80.2866667,60
27.571282,-99.43593,1200
37.775,-122.4183333,900
39.7294444,-104.8313889,5
37.9966667,-88.92,900
28.3858333,-80.7422222,900
38.6272222,-90.1977778,300
29.5013889,-97.4522222,30
35.35,-80.2002778,1200
29.7630556,-95.3630556,300
36.6986111,-88.3952778,60
42.3636111,-87.8447222,900
42.4894444,-83.1447222,180
33.5422222,-117.7822222,120
38.0330556,-122.2658333,300
45.000847,-94.937897,5
38.8338889,-104.8208333,300
37.775,-122.4183333,259200
32.7994444,-97.2688889,600
35.4602778,-94.7872222,1800
40.8611111,-79.8955556,120
46.602071,-120.505899,3600
35.2225,-97.4391667,30
38.6272222,-90.1977778,60
32.2686111,-107.7580556,21600
43.5277778,-71.4708333,18000
44.9291667,-89.8402778,60
38.76668,-93.558546,1200
33.7669444,-118.1883333,5
36.7533333,-86.1905556,240
41.4819444,-81.7983333,120
39.90403,116.407526,300
39.4736111,-118.7763889,900
25.7738889,-80.1938889,7200
43.1547222,-77.6158333,120
37.6811111,-122.1233333,600
41.6638889,-83.5552778,3600
18.4683333,-66.1061111,300
49.33729,-123.03818,600
36.6030556,-92.4280556,240
39.326924,-119.804686,20
48.7597222,-122.4869444,45
41.85,-87.65,300
43.1769444,-84.8463889,300
40.5041667,-98.2527778,900
34.9177778,-120.5138889,30
31.2427778,-103.0641667,600
31.8455556,-102.3672222,10
40.0311111,-81.5886111,1080
38.8858333,-94.5327778,900
41.1327778,-73.7930556,3600
38.8575,-76.8897222,300
41.4338889,-79.7066667,1800
40.0791667,-75.3019444,600
46.35,-72.55,1200
45.7833333,-108.5,240
48.6011111,-93.4108333,1200
34.8055556,-81.0116667,120
37.883664,-85.965269,180
44.9444444,-93.0930556,240
32.7152778,-117.1563889,600
37.9158333,-122.3105556,120
41.0097222,-95.2252778,20
37.964253,-91.831833,20
33.7597222,-87.1833333,1200
14.058324,108.277199,120
43.797762,-88.003208,900
43.0202778,-123.2919444,900
39.1619444,-84.4569444,600
47.2033333,-122.2391667,900
42.1933333,-79.2488889,240
34.1141667,-116.4313889,300
40.6325,-79.59,60
34.2783333,-119.2922222,600
43.6136111,-116.2025,600
44.8011111,-68.7783333,600
38.803056,-76.989722,2700
42.0986111,-75.9183333,2700
-27.47101,153.024292,300
39.7588889,-84.1916667,60
41.85,-87.65,240
49.870556,8.649444,21600
36.175,-115.1363889,600
33.5844444,-92.8341667,7200
41.9202778,-79.6405556,900
45.7833333,-108.5,120
38.2494444,-122.0388889,120
34.0141667,-86.0066667,60
34.0005556,-81.035,10
40.3788889,-74.5469444,1209600
29.82,-94.3838889,120
39.9402778,-82.0133333,300
32.354668,-89.398528,32400
47.4830556,-122.2158333,600
48.2325,-101.2958333,120
36.8252778,-119.7019444,60
16.054407,108.202167,240
28.8002778,-81.2733333,240
40.015,-105.27,300
42.863682,-84.700817,300
29.9888889,-97.8769444,180
34.020011,-117.949508,1800
27.3361111,-82.5308333,10
42.1538889,-88.1361111,7200
47.5836111,-110.7894444,900
21.438912,-158.000057,1500
47.5836111,-110.7894444,1800
38.8822222,-77.1713889,1800
33.188251,-94.395153,360
38.0372222,-84.8966667,300
37.8591667,-122.4841667,900
41.0813889,-81.5191667,10
42.2602778,-73.81,180
49.13635335,-122.8213433,2100
38.6786111,-121.2247222,2700
37.3041667,-77.2875,30
26.212312,127.679157,120
36.255123,-115.238349,900
37.5841667,-122.365,7200
37.4086111,-120.8491667,45
43.9,-78.866667,5
37.318487,-121.95425,30
39.9611111,-82.9988889,120
43.3227778,-76.4175,300
45.815011,15.981919,300
53.383333,-0.766667,30
14.749886,120.973929,20
42.7555556,-96.6055556,300
40.2344444,-84.4094444,300
44.8925,-119.1425,240
52.355518,-1.17432,30
33.8161111,-98.6947222,14400
35.9669444,-83.1877778,300
39.8366667,-105.0366667,30
31.5783333,-84.1558333,120
45.6388889,-122.6602778,180
40.6577778,-84.9519444,600
35.0080556,-90.7897222,120
31.1797222,-83.7891667,900
32.772602,-117.251356,600
42.8247222,-83.2647222,600
51.379444,-2.365556,259200
35.9172222,-82.3011111,120
-33.090969,148.869965,10
36.804169,-114.06882,900
30.2669444,-97.7427778,300
32.9263889,-96.8958333,300
40.0305556,-124.0719444,1800
44.8011111,-90.0791667,300
34.8525,-82.3941667,120
30.396032,-88.885308,300
31.5544444,-110.3030556,600
29.3836111,-94.9025,240
42.2661111,-89.2411111,1800
37.5055556,-84.8133333,1200
38.1866667,-91.9469444,600
34.4183333,-84.3827778,900
53.533333,-2.616667,5
30.3855556,-88.6116667,10800
36.3727778,-94.2086111,10800
43.9,-78.866667,300
47.8627778,-121.8152778,300
30.8302778,-82.01,14400
48.2933333,-122.6419444,30
37.9736111,-122.53,1200
34.297879,-83.824066,600
18.3994444,-66.0502778,60
44.8261111,-68.6938889,60
35.5455556,-80.6111111,60
30.2669444,-97.7427778,900
37.5597222,-90.2938889,7200
30.4211111,-87.2169444,480
21.3069444,-157.8583333,20
37.8091667,-85.4669444,600
40.6186111,-80.5775,3600
41.3838889,-73.9461111,10
46.5436111,-87.3952778,300
38.9488889,-83.4058333,300
36.204824,138.252924,120
44.428607,5.049088,600
34.2255556,-77.945,180
52.458611,4.619444,180
10.315699,123.885437,300
43.406501,-124.22428,1800
32.8,-94.7205556,900
38.8338889,-104.8208333,600
43.433333,-79.666667,60
29.91,-90.0325,60
32.2216667,-110.9258333,900
37.1261111,-122.1211111,1200
35.4991667,-80.8488889,540
25.890095,-80.186714,2
26.212401,127.680932,8
33.7513889,-84.7477778,3600
40.9605556,-102.3875,60
38.7297222,-120.7975,3
41.2794444,-72.5988889,2700
44.2444444,-86.3241667,900
37.7561111,-94.3058333,30
38.2972222,-122.2844444,300
31.3444444,-109.5447222,1800
42.1166667,-86.4541667,10800
41.6611111,-91.53,600
33.8583333,-118.0638889,120
40.1211111,-85.5580556,20
33.8536111,-118.1330556,2
36.1658333,-86.7844444,300
41.42,-73.955,900
41.0997222,-80.6497222,300
53.8,-1.583333,10
43.0388889,-87.9063889,600
15.916667,120.416667,3600
42.1397222,-71.5166667,15
38.528517,-89.131694,600
39.7391667,-104.9841667,60
37.4636111,-122.4275,300
40.0641667,-76.4375,900
49.13635335,-122.8213433,120
39.1547222,-122.1483333,900
42.9658333,-78.8702778,2700
42.9658333,-78.8702778,45
32.1572222,-94.3372222,5
33.3805556,-84.7997222,60
43.021628,-78.96573,10800
27.79,-97.6686111,600
34.4047222,-103.2047222,120
39.8466667,-75.7119444,1800
37.5536111,-77.4605556,1800
38.7580556,-82.8913889,1200
9.920695,-84.146152,300
32.5005556,-94.7402778,1800
44.98,-93.2636111,240
36.1658333,-86.7844444,2
34.4047222,-103.2047222,259200
51.616667,-3.416667,60
40.7036111,-89.4072222,900
40.6111111,-111.8991667,30
36.7533333,-86.1905556,600
42.6072222,-83.9294444,3600
47.3225,-122.3113889,60
43.0480556,-76.1477778,1800
37.5536111,-77.4605556,1500
41.538154,-72.807043,900
28.5380556,-81.3794444,600
30.036754,-84.336621,900
41.5380556,-72.8075,30
29.7272222,-90.5988889,120
34.0480556,-118.5255556,60
41.0127778,-81.6052778,240
38.3775,-89.7952778,1200
41.0583333,-74.0988889,180
32.3255556,-88.9280556,20
31.9363889,-81.9286111,1800
34.3541667,-119.0583333,60
39.9611111,-82.9988889,120
39.0836111,-84.5086111,6300
43.0944444,-79.0569444,180
47.2530556,-122.4430556,10
30.3319444,-81.6558333,120
31.3111111,-92.445,180
39.0836111,-84.5086111,3600
40.083171,-74.068193,300
51.266667,1.083333,900
38.697057,-9.422295,2
43.1836111,-73.4272222,900
45.4983333,-122.4302778,1800
35.4872222,-80.6219444,300
40.0580556,-82.4013889,300
35.442623,-81.977882,60
31.5491667,-97.1463889,4
28.1138889,-81.6180556,1
43.0361111,-71.1838889,120
34.4263889,-117.3,3600
26.2708333,-80.2708333,900
40.6916667,-89.795,180
26.1272222,-80.2333333,900
49.15,-123.916667,900
37.1041667,-119.3166667,240
40.8813889,-82.6619444,2
41.5380556,-72.8075,900
29.4238889,-98.4933333,600
40.0813889,-121.55,30
44.080197,-71.354695,900
44.4161111,-118.9519444,60
34.2694444,-118.7805556,900
-38.662334,178.017649,7200
40.824635,-78.366846,300
32.855,-90.4055556,1200
42.7647222,-71.4402778,30
39.1433333,-77.2016667,60
25.7738889,-80.1938889,20
42.4391667,-123.3272222,7200
32.6733333,-95.7091667,15
51.083333,-114.083333,180
39.3913889,-87.6936111,1800
39.7136111,-82.5994444,5
51.966667,1.35,900
42.8708333,-85.865,120
29.7855556,-95.8241667,60
33.987953,-84.270372,7200
-43.532054,172.636225,120
43.0302778,-83.1661111,900
38.8466667,-91.9477778,14400
18.45,-69.3,180
42.7008333,-73.1091667,120
30.4211111,-87.2169444,900
39.1666667,-90.7808333,1200
39.2775,-74.575,600
39.9522222,-75.1641667,3600
34.0005556,-81.035,900
32.753472,-79.952845,1800
40.9166667,-74.1722222,120
41.2311111,-75.915,300
41.1416667,-87.875,900
24.555736,-81.782654,900
40.4602778,-88.0952778,5
39.0036111,-77.4008333,1800
28.805,-97.0033333,30
49.783333,-92.833333,240
48.2325,-101.2958333,240
51.099606,4.240459,240
52.466667,-1.916667,900
41.4994444,-81.6955556,1200
27.5061111,-99.5072222,1800
52.355518,-1.17432,180
37.7652778,-122.2405556,180
42.8386111,-84.1783333,300
42.4405556,-76.4969444,20
55.766667,-4.033333,15
26.2441667,-80.2066667,300
33.4222222,-111.8219444,2700
38.3030556,-77.4608333,420
33.2466667,-84.2641667,90
51.75,-0.466667,600
35.9605556,-83.9208333,900
50.035,8.57166,172800
41.3630556,-79.7622222,900
42.0805556,-70.9361111,120
39.0708333,-89.8561111,120
37.6941667,-122.0852778,300
42.9836111,-77.3261111,300
36.8525,-121.4005556,120
42.891391,20.866,120
-39.492844,176.912018,300
47.998276,-122.439503,300
40.5583333,-85.6591667,3600
43.0302778,-83.1661111,900
32.2744444,-94.9783333,600
39.399835,-8.22491,10
51.083333,-114.083333,900
39.2666667,-81.5616667,180
50.396389,-4.138611,120
34.5361111,-117.2902778,180
44.314844,-85.602364,2400
28.035,-82.3894444,180
37.9747222,-87.5558333,300
32.3666667,-86.3,30
46.532228,-122.740492,300
45.2333333,-93.2911111,1200
51.514125,-0.093689,420
52.466667,-1.916667,300
35.864734,14.519128,180
39.0180556,-91.8969444,600
42.7158333,-78.8297222,10
41.3711111,-73.4144444,10
36.1630556,-82.8311111,30
38.6497222,-90.3805556,120
39.5138889,-121.5552778,120
32.1488889,-81.1633333,1200
33.5205556,-86.8025,180
-34.603723,-58.381593,300
33.0094444,-83.5338889,10
35.6047222,-91.2816667,2
29.424757,-98.427504,120
38.8333333,-76.9519444,3600
35.7452778,-81.685,1200
41.0530556,-82.7263889,600
42.1655556,-88.2941667,900
44.986308,-75.448092,300
40.2066667,-75.1,2700
46.227638,2.213749,300
32.69441,-116.527069,20
44.8927778,-93.0347222,1200
45.416667,-75.7,300
40.8163889,-79.5222222,3
33.4222222,-111.8219444,2100
41.6361111,-70.9347222,900
38.935239,-8.873597,180
45.5236111,-122.675,15
44.87598,-93.02758,1200
39.5297222,-119.8127778,60
37.273612,-109.938181,1500
39.4077778,-79.4069444,60
-14.599413,-28.673147,300
40.2858333,-76.6505556,30
48.0797222,-123.1005556,600
39.3391667,-94.2258333,1800
42.7980556,-76.1097222,120
45.652502,5.545953,30
9.431944,-84.161111,3600
31.3222222,-92.4341667,600
29.4238889,-98.4933333,10
42.0694444,-72.6152778,120
35.3619444,-86.2094444,120
47.5002778,-111.3,259200
47.504722,-111.187222,900
28.6119444,-80.8077778,15
33.6258333,-97.1330556,60
41.29,-73.9208333,900
39.6847222,-88.3063889,900
48.234236,-79.018784,180
18.227741,-76.815872,300
38.80261,-116.419389,900
32.7152778,-117.1563889,60
42.3222222,-83.1763889,1200
38.6272222,-90.1977778,180
29.9116667,-95.0619444,600
17.956765,-102.194348,600
33.4483333,-112.0733333,600
27.3361111,-82.5308333,17
9.295,-75.396111,60
36.2947222,-93.2919444,300
33.4483333,-112.0733333,14400
40.3061111,-121.0047222,8
36.7416667,-88.6366667,600
-31.95224,115.861397,1200
35.6013889,-84.4611111,600
27.9472222,-82.4586111,300
46.8802778,-117.3633333,300
36.9902778,-86.4436111,1200
61.252563,-149.808326,900
43.15,-79.5,60
48.234236,-79.018784,900
42.5063889,-71.0733333,120
30.6941667,-88.0430556,300
31.5544444,-110.3030556,300
